schema,object,ordinal,column,type,nullability,default_expression
dump_store,src_caster_oracle_shape_cast_pieces,1,piece_id,text,not_null,
dump_store,src_caster_oracle_shape_cast_pieces,10,length_mm,"numeric(12,2)",nullable,
dump_store,src_caster_oracle_shape_cast_pieces,11,weight_kg,"numeric(14,3)",nullable,
dump_store,src_caster_oracle_shape_cast_pieces,12,mould_level_avg,"numeric(10,4)",nullable,
dump_store,src_caster_oracle_shape_cast_pieces,13,casting_speed_avg,"numeric(10,4)",nullable,
dump_store,src_caster_oracle_shape_cast_pieces,14,superheat_c,"numeric(10,4)",nullable,
dump_store,src_caster_oracle_shape_cast_pieces,15,last_update_ts,timestamp with time zone,not_null,now()
dump_store,src_caster_oracle_shape_cast_pieces,2,heat_no,text,not_null,
dump_store,src_caster_oracle_shape_cast_pieces,3,sequence_no,text,not_null,
dump_store,src_caster_oracle_shape_cast_pieces,4,caster_id,text,not_null,
dump_store,src_caster_oracle_shape_cast_pieces,5,strand_no,integer,not_null,
dump_store,src_caster_oracle_shape_cast_pieces,6,slab_no,integer,not_null,
dump_store,src_caster_oracle_shape_cast_pieces,7,cut_time,timestamp with time zone,not_null,
dump_store,src_caster_oracle_shape_cast_pieces,8,width_mm,"numeric(10,2)",nullable,
dump_store,src_caster_oracle_shape_cast_pieces,9,thickness_mm,"numeric(10,2)",nullable,
dump_store,src_caster_oracle_shape_cast_sequence,1,sequence_no,text,not_null,
dump_store,src_caster_oracle_shape_cast_sequence,2,caster_id,text,not_null,
dump_store,src_caster_oracle_shape_cast_sequence,3,tundish_no,text,nullable,
dump_store,src_caster_oracle_shape_cast_sequence,4,start_time,timestamp with time zone,not_null,
dump_store,src_caster_oracle_shape_cast_sequence,5,end_time,timestamp with time zone,nullable,
dump_store,src_caster_oracle_shape_cast_sequence,6,planned_grade,text,nullable,
dump_store,src_caster_oracle_shape_cast_sequence,7,actual_grade,text,nullable,
dump_store,src_caster_oracle_shape_cast_sequence,8,sequence_status,text,nullable,
dump_store,src_caster_oracle_shape_cast_sequence,9,last_update_ts,timestamp with time zone,not_null,now()
dump_store,src_hsm_oracle_shape_hsm_coils,1,coil_id,text,not_null,
dump_store,src_hsm_oracle_shape_hsm_coils,10,actual_ct_c,"numeric(8,2)",nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,11,target_thickness_mm,"numeric(10,4)",nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,12,actual_thickness_mm,"numeric(10,4)",nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,13,target_width_mm,"numeric(10,2)",nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,14,actual_width_mm,"numeric(10,2)",nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,15,coil_weight_kg,"numeric(14,3)",nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,16,last_update_ts,timestamp with time zone,not_null,now()
dump_store,src_hsm_oracle_shape_hsm_coils,2,input_piece_id,text,not_null,
dump_store,src_hsm_oracle_shape_hsm_coils,3,heat_no,text,nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,4,mill_line,text,not_null,
dump_store,src_hsm_oracle_shape_hsm_coils,5,rolling_start_time,timestamp with time zone,not_null,
dump_store,src_hsm_oracle_shape_hsm_coils,6,rolling_end_time,timestamp with time zone,nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,7,target_fdt_c,"numeric(8,2)",nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,8,actual_fdt_c,"numeric(8,2)",nullable,
dump_store,src_hsm_oracle_shape_hsm_coils,9,target_ct_c,"numeric(8,2)",nullable,
dump_store,src_hsm_oracle_shape_hsm_pass_measurements,1,measurement_id,bigint,not_null,nextval('src_hsm_oracle_shape.hsm_pass_measurements_measurement_id_seq'::regclass)
dump_store,src_hsm_oracle_shape_hsm_pass_measurements,2,coil_id,text,not_null,
dump_store,src_hsm_oracle_shape_hsm_pass_measurements,3,stand_no,integer,not_null,
dump_store,src_hsm_oracle_shape_hsm_pass_measurements,4,sample_time,timestamp with time zone,not_null,
dump_store,src_hsm_oracle_shape_hsm_pass_measurements,5,rolling_force_kn,"numeric(14,3)",nullable,
dump_store,src_hsm_oracle_shape_hsm_pass_measurements,6,roll_gap_mm,"numeric(12,5)",nullable,
dump_store,src_hsm_oracle_shape_hsm_pass_measurements,7,speed_mps,"numeric(12,5)",nullable,
dump_store,src_hsm_oracle_shape_hsm_pass_measurements,8,temperature_c,"numeric(8,2)",nullable,
dump_store,src_hsm_oracle_shape_hsm_pass_measurements,9,last_update_ts,timestamp with time zone,not_null,now()
dump_store,src_inspection_mysql_shape_downtime_events,1,downtime_id,bigint,not_null,nextval('src_inspection_mysql_shape.downtime_events_downtime_id_seq'::regclass)
dump_store,src_inspection_mysql_shape_downtime_events,10,updated_at_utc,timestamp with time zone,not_null,now()
dump_store,src_inspection_mysql_shape_downtime_events,2,equipment_code,text,not_null,
dump_store,src_inspection_mysql_shape_downtime_events,3,source_line,text,not_null,
dump_store,src_inspection_mysql_shape_downtime_events,4,reason_code,text,not_null,
dump_store,src_inspection_mysql_shape_downtime_events,5,reason_text,text,nullable,
dump_store,src_inspection_mysql_shape_downtime_events,6,downtime_category,text,nullable,
dump_store,src_inspection_mysql_shape_downtime_events,7,start_time_utc,timestamp with time zone,not_null,
dump_store,src_inspection_mysql_shape_downtime_events,8,end_time_utc,timestamp with time zone,nullable,
dump_store,src_inspection_mysql_shape_downtime_events,9,duration_seconds,integer,nullable,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,1,defect_row_id,bigint,not_null,nextval('src_inspection_mysql_shape.parsytec_surface_defects_defect_row_id_seq'::regclass)
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,10,position_end_m,"numeric(14,3)",nullable,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,11,width_position_mm,"numeric(14,3)",nullable,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,12,confidence_pct,"numeric(8,4)",nullable,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,13,event_time_utc,timestamp with time zone,not_null,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,14,updated_at_utc,timestamp with time zone,not_null,now()
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,2,coil_id,text,not_null,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,3,inspection_device,text,not_null,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,4,defect_code,text,not_null,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,5,defect_name,text,nullable,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,6,defect_class,text,nullable,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,7,defect_severity,text,nullable,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,8,side_code,text,nullable,
dump_store,src_inspection_mysql_shape_parsytec_surface_defects,9,position_start_m,"numeric(14,3)",nullable,
dump_store,src_meltshop_pg_heats,1,heat_no,text,not_null,
dump_store,src_meltshop_pg_heats,10,actual_temp_c,"numeric(8,2)",nullable,
dump_store,src_meltshop_pg_heats,11,oxygen_nm3,"numeric(14,3)",nullable,
dump_store,src_meltshop_pg_heats,12,power_kwh,"numeric(14,3)",nullable,
dump_store,src_meltshop_pg_heats,13,carbon_pct,"numeric(8,5)",nullable,
dump_store,src_meltshop_pg_heats,14,manganese_pct,"numeric(8,5)",nullable,
dump_store,src_meltshop_pg_heats,15,silicon_pct,"numeric(8,5)",nullable,
dump_store,src_meltshop_pg_heats,16,source_updated_at_utc,timestamp with time zone,not_null,now()
dump_store,src_meltshop_pg_heats,2,plant_code,text,not_null,
dump_store,src_meltshop_pg_heats,3,furnace_code,text,not_null,
dump_store,src_meltshop_pg_heats,4,steel_grade,text,not_null,
dump_store,src_meltshop_pg_heats,5,route_code,text,not_null,
dump_store,src_meltshop_pg_heats,6,tap_start_utc,timestamp with time zone,not_null,
dump_store,src_meltshop_pg_heats,7,tap_end_utc,timestamp with time zone,nullable,
dump_store,src_meltshop_pg_heats,8,heat_weight_ton,"numeric(12,3)",nullable,
dump_store,src_meltshop_pg_heats,9,target_temp_c,"numeric(8,2)",nullable,
dump_store,src_meltshop_pg_lf_treatment,1,treatment_id,bigint,not_null,nextval('src_meltshop_pg.lf_treatment_treatment_id_seq'::regclass)
dump_store,src_meltshop_pg_lf_treatment,10,source_updated_at_utc,timestamp with time zone,not_null,now()
dump_store,src_meltshop_pg_lf_treatment,2,heat_no,text,not_null,
dump_store,src_meltshop_pg_lf_treatment,3,lf_code,text,not_null,
dump_store,src_meltshop_pg_lf_treatment,4,treatment_start_utc,timestamp with time zone,not_null,
dump_store,src_meltshop_pg_lf_treatment,5,treatment_end_utc,timestamp with time zone,nullable,
dump_store,src_meltshop_pg_lf_treatment,6,argon_flow_nm3,"numeric(12,3)",nullable,
dump_store,src_meltshop_pg_lf_treatment,7,calcium_wire_m,"numeric(12,3)",nullable,
dump_store,src_meltshop_pg_lf_treatment,8,final_temp_c,"numeric(8,2)",nullable,
dump_store,src_meltshop_pg_lf_treatment,9,sample_result_code,text,nullable,
dump_store,src_pkl_mssql_shape_pickle_orders,1,order_id,text,not_null,
dump_store,src_pkl_mssql_shape_pickle_orders,10,inspection_result,text,nullable,
dump_store,src_pkl_mssql_shape_pickle_orders,11,qa_decision,text,nullable,
dump_store,src_pkl_mssql_shape_pickle_orders,12,modified_at_utc,timestamp with time zone,not_null,now()
dump_store,src_pkl_mssql_shape_pickle_orders,2,coil_id,text,not_null,
dump_store,src_pkl_mssql_shape_pickle_orders,3,line_id,text,not_null,
dump_store,src_pkl_mssql_shape_pickle_orders,4,customer_code,text,nullable,
dump_store,src_pkl_mssql_shape_pickle_orders,5,entry_time_utc,timestamp with time zone,not_null,
dump_store,src_pkl_mssql_shape_pickle_orders,6,exit_time_utc,timestamp with time zone,nullable,
dump_store,src_pkl_mssql_shape_pickle_orders,7,acid_concentration_pct,"numeric(8,4)",nullable,
dump_store,src_pkl_mssql_shape_pickle_orders,8,bath_temperature_c,"numeric(8,2)",nullable,
dump_store,src_pkl_mssql_shape_pickle_orders,9,line_speed_mpm,"numeric(10,3)",nullable,
dump_store,src_pkl_mssql_shape_qa_lab_results,1,lab_result_id,bigint,not_null,nextval('src_pkl_mssql_shape.qa_lab_results_lab_result_id_seq'::regclass)
dump_store,src_pkl_mssql_shape_qa_lab_results,2,coil_id,text,not_null,
dump_store,src_pkl_mssql_shape_qa_lab_results,3,sample_time_utc,timestamp with time zone,not_null,
dump_store,src_pkl_mssql_shape_qa_lab_results,4,test_code,text,not_null,
dump_store,src_pkl_mssql_shape_qa_lab_results,5,measured_value,"numeric(18,6)",nullable,
dump_store,src_pkl_mssql_shape_qa_lab_results,6,unit_code,text,nullable,
dump_store,src_pkl_mssql_shape_qa_lab_results,7,result_status,text,nullable,
dump_store,src_pkl_mssql_shape_qa_lab_results,8,modified_at_utc,timestamp with time zone,not_null,now()
public,__EFMigrationsHistory,1,migration_id,character varying(150),not_null,
public,__EFMigrationsHistory,2,product_version,character varying(32),not_null,
public,areas,1,id,uuid,not_null,
public,areas,10,is_synthetic,boolean,not_null,
public,areas,11,source_system,character varying(100),nullable,
public,areas,12,source_record_id,character varying(100),nullable,
public,areas,13,is_deleted,boolean,not_null,
public,areas,14,deleted_at_utc,timestamp with time zone,nullable,
public,areas,15,deleted_reason,character varying(500),nullable,
public,areas,2,site_id,uuid,not_null,
public,areas,3,parent_area_id,uuid,nullable,
public,areas,4,area_code,character varying(100),not_null,
public,areas,5,area_name,character varying(200),not_null,
public,areas,6,area_type,character varying(100),nullable,
public,areas,7,sort_order,integer,nullable,
public,areas,8,created_at_utc,timestamp with time zone,not_null,
public,areas,9,updated_at_utc,timestamp with time zone,nullable,
public,audit_log_entries,1,id,uuid,not_null,
public,audit_log_entries,10,resource_id,character varying(100),nullable,
public,audit_log_entries,11,client_ip,character varying(45),nullable,
public,audit_log_entries,12,user_agent,character varying(500),nullable,
public,audit_log_entries,13,correlation_id,character varying(100),nullable,
public,audit_log_entries,14,http_status_code,integer,nullable,
public,audit_log_entries,15,metadata_json,jsonb,nullable,
public,audit_log_entries,16,created_at_utc,timestamp with time zone,not_null,
public,audit_log_entries,17,updated_at_utc,timestamp with time zone,nullable,
public,audit_log_entries,18,is_synthetic,boolean,not_null,
public,audit_log_entries,19,source_system,character varying(100),nullable,
public,audit_log_entries,2,occurred_at_utc,timestamp with time zone,not_null,
public,audit_log_entries,20,source_record_id,character varying(200),nullable,
public,audit_log_entries,21,is_deleted,boolean,not_null,
public,audit_log_entries,22,deleted_at_utc,timestamp with time zone,nullable,
public,audit_log_entries,23,deleted_reason,character varying(500),nullable,
public,audit_log_entries,3,http_method,character varying(10),not_null,
public,audit_log_entries,4,endpoint,character varying(500),not_null,
public,audit_log_entries,5,action_category,character varying(50),not_null,
public,audit_log_entries,6,outcome_status,character varying(50),not_null,
public,audit_log_entries,7,user_id,character varying(100),nullable,
public,audit_log_entries,8,user_name,character varying(200),nullable,
public,audit_log_entries,9,resource_type,character varying(100),nullable,
public,canonical_schema_view_audit,1,id,uuid,not_null,gen_random_uuid()
public,canonical_schema_view_audit,2,canonical_schema_view_id,uuid,nullable,
public,canonical_schema_view_audit,3,action_code,text,not_null,
public,canonical_schema_view_audit,4,action_status,text,not_null,
public,canonical_schema_view_audit,5,action_message,text,nullable,
public,canonical_schema_view_audit,6,payload_json,jsonb,not_null,'{}'::jsonb
public,canonical_schema_view_audit,7,executed_by,text,nullable,
public,canonical_schema_view_audit,8,executed_at_utc,timestamp with time zone,not_null,now()
public,canonical_schema_views,1,id,uuid,not_null,gen_random_uuid()
public,canonical_schema_views,10,mapping_json,jsonb,not_null,'{}'::jsonb
public,canonical_schema_views,11,source_dataset_ids,jsonb,not_null,'[]'::jsonb
public,canonical_schema_views,12,attached_scope_type,text,nullable,
public,canonical_schema_views,13,attached_scope_code,text,nullable,
public,canonical_schema_views,14,is_registered,boolean,not_null,true
public,canonical_schema_views,15,is_approved,boolean,not_null,false
public,canonical_schema_views,16,is_active,boolean,not_null,true
public,canonical_schema_views,17,is_system_seed,boolean,not_null,false
public,canonical_schema_views,18,last_validated_at_utc,timestamp with time zone,nullable,
public,canonical_schema_views,19,last_validation_status,text,nullable,
public,canonical_schema_views,2,view_code,text,not_null,
public,canonical_schema_views,20,last_validation_message,text,nullable,
public,canonical_schema_views,21,last_executed_at_utc,timestamp with time zone,nullable,
public,canonical_schema_views,22,last_execution_status,text,nullable,
public,canonical_schema_views,23,last_execution_message,text,nullable,
public,canonical_schema_views,24,last_execution_row_count,integer,nullable,
public,canonical_schema_views,25,created_by,text,nullable,
public,canonical_schema_views,26,created_at_utc,timestamp with time zone,not_null,now()
public,canonical_schema_views,27,updated_at_utc,timestamp with time zone,nullable,
public,canonical_schema_views,28,is_deleted,boolean,not_null,false
public,canonical_schema_views,29,deleted_at_utc,timestamp with time zone,nullable,
public,canonical_schema_views,3,view_name,text,not_null,
public,canonical_schema_views,30,deleted_reason,text,nullable,
public,canonical_schema_views,4,view_kind,text,not_null,
public,canonical_schema_views,5,target_entity,text,not_null,
public,canonical_schema_views,6,physical_schema,text,not_null,'public'::text
public,canonical_schema_views,7,physical_view_name,text,not_null,
public,canonical_schema_views,8,sql_text,text,not_null,
public,canonical_schema_views,9,output_schema_json,jsonb,not_null,'[]'::jsonb
public,connection_profiles,1,id,uuid,not_null,
public,connection_profiles,10,schema_name,character varying(200),nullable,
public,connection_profiles,11,file_root_path,character varying(1000),nullable,
public,connection_profiles,12,api_base_url,character varying(1000),nullable,
public,connection_profiles,13,secret_reference,character varying(500),nullable,
public,connection_profiles,14,connection_options_json,jsonb,not_null,'{}'::jsonb
public,connection_profiles,15,import_schedule_expression,character varying(250),not_null,'Every 15 minutes'::character varying
public,connection_profiles,16,import_interval_minutes,integer,not_null,15
public,connection_profiles,17,is_active,boolean,not_null,
public,connection_profiles,18,read_only_enforced,boolean,not_null,
public,connection_profiles,19,description,character varying(1000),nullable,
public,connection_profiles,2,source_system_definition_id,uuid,not_null,
public,connection_profiles,20,last_tested_at_utc,timestamp with time zone,nullable,
public,connection_profiles,21,last_test_status,character varying(50),nullable,
public,connection_profiles,22,last_test_message,character varying(2000),nullable,
public,connection_profiles,23,created_at_utc,timestamp with time zone,not_null,
public,connection_profiles,24,updated_at_utc,timestamp with time zone,nullable,
public,connection_profiles,25,is_synthetic,boolean,not_null,
public,connection_profiles,26,source_system,character varying(100),nullable,
public,connection_profiles,27,source_record_id,character varying(100),nullable,
public,connection_profiles,28,is_deleted,boolean,not_null,
public,connection_profiles,29,deleted_at_utc,timestamp with time zone,nullable,
public,connection_profiles,3,connection_profile_code,character varying(100),not_null,
public,connection_profiles,30,deleted_reason,character varying(500),nullable,
public,connection_profiles,4,connection_profile_name,character varying(200),not_null,
public,connection_profiles,5,provider_type,character varying(50),not_null,
public,connection_profiles,6,connection_mode,character varying(50),not_null,
public,connection_profiles,7,host_name,character varying(300),nullable,
public,connection_profiles,8,port,integer,nullable,
public,connection_profiles,9,database_name,character varying(200),nullable,
public,correlation_results,1,id,uuid,not_null,
public,correlation_results,10,is_synthetic,boolean,not_null,
public,correlation_results,11,source_system,character varying(100),nullable,
public,correlation_results,12,source_record_id,character varying(100),nullable,
public,correlation_results,13,is_deleted,boolean,not_null,
public,correlation_results,14,deleted_at_utc,timestamp with time zone,nullable,
public,correlation_results,15,deleted_reason,character varying(500),nullable,
public,correlation_results,2,correlation_type,character varying(100),not_null,
public,correlation_results,3,subject_code,character varying(200),not_null,
public,correlation_results,4,outcome_code,character varying(200),not_null,
public,correlation_results,5,score,"numeric(18,6)",nullable,
public,correlation_results,6,result_json,jsonb,not_null,
public,correlation_results,7,calculated_at_utc,timestamp with time zone,not_null,
public,correlation_results,8,created_at_utc,timestamp with time zone,not_null,
public,correlation_results,9,updated_at_utc,timestamp with time zone,nullable,
public,dashboard_definitions,1,id,uuid,not_null,
public,dashboard_definitions,10,created_at_utc,timestamp with time zone,not_null,
public,dashboard_definitions,11,updated_at_utc,timestamp with time zone,nullable,
public,dashboard_definitions,12,is_synthetic,boolean,not_null,
public,dashboard_definitions,13,source_system,character varying(100),nullable,
public,dashboard_definitions,14,source_record_id,character varying(100),nullable,
public,dashboard_definitions,15,is_deleted,boolean,not_null,
public,dashboard_definitions,16,deleted_at_utc,timestamp with time zone,nullable,
public,dashboard_definitions,17,deleted_reason,character varying(500),nullable,
public,dashboard_definitions,2,user_id,uuid,nullable,
public,dashboard_definitions,3,dashboard_code,character varying(100),not_null,
public,dashboard_definitions,4,name,character varying(200),not_null,
public,dashboard_definitions,5,description,character varying(1000),nullable,
public,dashboard_definitions,6,layout_json,jsonb,not_null,
public,dashboard_definitions,7,is_default,boolean,not_null,
public,dashboard_definitions,8,is_system_template,boolean,not_null,
public,dashboard_definitions,9,is_active,boolean,not_null,
public,dashboard_widget_definitions,1,id,uuid,not_null,
public,dashboard_widget_definitions,10,filter_json,jsonb,not_null,
public,dashboard_widget_definitions,11,layout_json,jsonb,not_null,
public,dashboard_widget_definitions,12,display_options_json,jsonb,not_null,
public,dashboard_widget_definitions,13,sort_order,integer,not_null,
public,dashboard_widget_definitions,14,is_active,boolean,not_null,
public,dashboard_widget_definitions,15,query_expression,text,nullable,
public,dashboard_widget_definitions,16,advanced_expression_json,jsonb,not_null,'{}'::jsonb
public,dashboard_widget_definitions,17,expression_version,smallint,not_null,1
public,dashboard_widget_definitions,18,expression_enabled,boolean,not_null,false
public,dashboard_widget_definitions,19,expression_last_validated_at_utc,timestamp with time zone,nullable,
public,dashboard_widget_definitions,2,dashboard_definition_id,uuid,not_null,
public,dashboard_widget_definitions,20,expression_last_validation_status,smallint,not_null,0
public,dashboard_widget_definitions,21,expression_last_validation_message,text,nullable,
public,dashboard_widget_definitions,22,created_at_utc,timestamp with time zone,not_null,
public,dashboard_widget_definitions,23,updated_at_utc,timestamp with time zone,nullable,
public,dashboard_widget_definitions,24,is_synthetic,boolean,not_null,
public,dashboard_widget_definitions,25,source_system,character varying(100),nullable,
public,dashboard_widget_definitions,26,source_record_id,character varying(100),nullable,
public,dashboard_widget_definitions,27,is_deleted,boolean,not_null,
public,dashboard_widget_definitions,28,deleted_at_utc,timestamp with time zone,nullable,
public,dashboard_widget_definitions,29,deleted_reason,character varying(500),nullable,
public,dashboard_widget_definitions,3,widget_code,character varying(100),not_null,
public,dashboard_widget_definitions,4,widget_title,character varying(200),not_null,
public,dashboard_widget_definitions,5,widget_type,character varying(50),not_null,
public,dashboard_widget_definitions,6,chart_type,character varying(50),not_null,
public,dashboard_widget_definitions,7,dimension_code,character varying(100),not_null,
public,dashboard_widget_definitions,8,measure_code,character varying(100),not_null,
public,dashboard_widget_definitions,9,parameter_code,character varying(100),nullable,
public,dashboard_widget_expression_audit,1,id,uuid,not_null,gen_random_uuid()
public,dashboard_widget_expression_audit,2,dashboard_widget_definition_id,uuid,not_null,
public,dashboard_widget_expression_audit,3,expression_version,smallint,not_null,
public,dashboard_widget_expression_audit,4,validation_status,smallint,not_null,
public,dashboard_widget_expression_audit,5,validation_message,text,nullable,
public,dashboard_widget_expression_audit,6,query_expression,text,nullable,
public,dashboard_widget_expression_audit,7,advanced_expression_json,jsonb,not_null,'{}'::jsonb
public,dashboard_widget_expression_audit,8,created_at_utc,timestamp with time zone,not_null,now()
public,data_quality_issues,1,id,uuid,not_null,
public,data_quality_issues,10,is_synthetic,boolean,not_null,
public,data_quality_issues,11,source_system,character varying(100),nullable,
public,data_quality_issues,12,source_record_id,character varying(100),nullable,
public,data_quality_issues,13,is_deleted,boolean,not_null,
public,data_quality_issues,14,deleted_at_utc,timestamp with time zone,nullable,
public,data_quality_issues,15,deleted_reason,character varying(500),nullable,
public,data_quality_issues,2,material_unit_id,uuid,nullable,
public,data_quality_issues,3,issue_type,character varying(100),not_null,
public,data_quality_issues,4,severity,character varying(50),not_null,
public,data_quality_issues,5,description,character varying(2000),not_null,
public,data_quality_issues,6,affected_entity_name,character varying(200),nullable,
public,data_quality_issues,7,affected_entity_id,uuid,nullable,
public,data_quality_issues,8,created_at_utc,timestamp with time zone,not_null,
public,data_quality_issues,9,updated_at_utc,timestamp with time zone,nullable,
public,defect_catalogs,1,id,uuid,not_null,
public,defect_catalogs,10,source_record_id,character varying(100),nullable,
public,defect_catalogs,11,is_deleted,boolean,not_null,
public,defect_catalogs,12,deleted_at_utc,timestamp with time zone,nullable,
public,defect_catalogs,13,deleted_reason,character varying(500),nullable,
public,defect_catalogs,2,defect_code,character varying(100),not_null,
public,defect_catalogs,3,defect_name,character varying(200),not_null,
public,defect_catalogs,4,defect_category,character varying(100),nullable,
public,defect_catalogs,5,industry_template,character varying(100),nullable,
public,defect_catalogs,6,created_at_utc,timestamp with time zone,not_null,
public,defect_catalogs,7,updated_at_utc,timestamp with time zone,nullable,
public,defect_catalogs,8,is_synthetic,boolean,not_null,
public,defect_catalogs,9,source_system,character varying(100),nullable,
public,demo_genealogy_acceptance_spine,1,material_code,text,not_null,
public,demo_genealogy_acceptance_spine,10,parsytec_defect_ref,text,not_null,
public,demo_genealogy_acceptance_spine,11,qa_sample_ref,text,not_null,
public,demo_genealogy_acceptance_spine,12,downtime_ref,text,not_null,
public,demo_genealogy_acceptance_spine,13,yard_ref,text,not_null,
public,demo_genealogy_acceptance_spine,14,source_count,integer,not_null,8
public,demo_genealogy_acceptance_spine,15,mapping_engine_required,boolean,not_null,true
public,demo_genealogy_acceptance_spine,16,verified_at_utc,timestamp with time zone,not_null,now()
public,demo_genealogy_acceptance_spine,2,heat_id,text,not_null,
public,demo_genealogy_acceptance_spine,3,ladle_id,text,not_null,
public,demo_genealogy_acceptance_spine,4,tundish_id,text,not_null,
public,demo_genealogy_acceptance_spine,5,sequence_id,text,not_null,
public,demo_genealogy_acceptance_spine,6,strand_no,integer,not_null,
public,demo_genealogy_acceptance_spine,7,slab_id,text,not_null,
public,demo_genealogy_acceptance_spine,8,coil_id,text,not_null,
public,demo_genealogy_acceptance_spine,9,hsm_equipment,text,not_null,
public,demo_language_truth_rules,1,id,uuid,not_null,
public,demo_language_truth_rules,2,rule_code,text,not_null,
public,demo_language_truth_rules,3,forbidden_phrase,text,not_null,
public,demo_language_truth_rules,4,safer_replacement,text,not_null,
public,demo_language_truth_rules,5,severity,text,not_null,'Critical'::text
public,demo_language_truth_rules,6,rationale,text,not_null,
public,demo_language_truth_rules,7,is_active,boolean,not_null,true
public,demo_language_truth_rules,8,created_at_utc,timestamp with time zone,not_null,now()
public,demo_language_truth_rules,9,updated_at_utc,timestamp with time zone,nullable,
public,demo_source_connection_presets,1,preset_code,text,not_null,
public,demo_source_connection_presets,10,demo_only,boolean,not_null,true
public,demo_source_connection_presets,11,auto_connect,boolean,not_null,false
public,demo_source_connection_presets,12,notes,text,not_null,''::text
public,demo_source_connection_presets,13,created_at_utc,timestamp with time zone,not_null,now()
public,demo_source_connection_presets,14,updated_at_utc,timestamp with time zone,not_null,now()
public,demo_source_connection_presets,2,display_name,text,not_null,
public,demo_source_connection_presets,3,provider_type,text,not_null,
public,demo_source_connection_presets,4,host_name,text,not_null,
public,demo_source_connection_presets,5,port_number,integer,nullable,
public,demo_source_connection_presets,6,database_name,text,nullable,
public,demo_source_connection_presets,7,schema_name,text,nullable,
public,demo_source_connection_presets,8,username_hint,text,nullable,
public,demo_source_connection_presets,9,source_role,text,not_null,
public,downtime_events,1,id,uuid,not_null,
public,downtime_events,10,plant_utc_offset_minutes,integer,not_null,
public,downtime_events,11,downtime_type,character varying(100),not_null,
public,downtime_events,12,reason_code,character varying(100),nullable,
public,downtime_events,13,description,character varying(1000),nullable,
public,downtime_events,14,created_at_utc,timestamp with time zone,not_null,
public,downtime_events,15,updated_at_utc,timestamp with time zone,nullable,
public,downtime_events,16,is_synthetic,boolean,not_null,
public,downtime_events,17,source_system,character varying(100),nullable,
public,downtime_events,18,source_record_id,character varying(100),nullable,
public,downtime_events,19,is_deleted,boolean,not_null,
public,downtime_events,2,material_unit_id,uuid,nullable,
public,downtime_events,20,deleted_at_utc,timestamp with time zone,nullable,
public,downtime_events,21,deleted_reason,character varying(500),nullable,
public,downtime_events,3,process_step_execution_id,uuid,nullable,
public,downtime_events,4,equipment_id,uuid,nullable,
public,downtime_events,5,started_at_utc,timestamp with time zone,not_null,
public,downtime_events,6,ended_at_utc,timestamp with time zone,nullable,
public,downtime_events,7,started_at_local,timestamp without time zone,not_null,
public,downtime_events,8,ended_at_local,timestamp without time zone,nullable,
public,downtime_events,9,plant_time_zone_id,character varying(100),not_null,
public,equipment,1,id,uuid,not_null,
public,equipment,10,sort_order,integer,nullable,
public,equipment,11,created_at_utc,timestamp with time zone,not_null,
public,equipment,12,updated_at_utc,timestamp with time zone,nullable,
public,equipment,13,is_synthetic,boolean,not_null,
public,equipment,14,source_system,character varying(100),nullable,
public,equipment,15,source_record_id,character varying(100),nullable,
public,equipment,16,is_deleted,boolean,not_null,
public,equipment,17,deleted_at_utc,timestamp with time zone,nullable,
public,equipment,18,deleted_reason,character varying(500),nullable,
public,equipment,2,site_id,uuid,not_null,
public,equipment,3,area_id,uuid,nullable,
public,equipment,4,parent_equipment_id,uuid,nullable,
public,equipment,5,equipment_code,character varying(100),not_null,
public,equipment,6,equipment_name,character varying(200),not_null,
public,equipment,7,equipment_type,character varying(100),not_null,
public,equipment,8,manufacturer,character varying(200),nullable,
public,equipment,9,is_active,boolean,not_null,
public,genealogy_edges,1,id,uuid,not_null,
public,genealogy_edges,10,created_at_utc,timestamp with time zone,not_null,
public,genealogy_edges,11,updated_at_utc,timestamp with time zone,nullable,
public,genealogy_edges,12,is_synthetic,boolean,not_null,
public,genealogy_edges,13,source_system,character varying(100),nullable,
