"RelativePath","Category","CategoryTitle","Classification","Extension","Lines","SizeBytes","SizeKB","LastWriteTime"
"Frontend\PlantProcess.Web\src\pages\DashboardPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","63","0.06","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\DataQuality\DataQualityPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","488","14968","14.62","5/20/2026 12:17:04 PM"
"Frontend\PlantProcess.Web\src\pages\DataQualityPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","69","0.07","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\DemoLifecycle\DemoLifecyclePage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","622","18781","18.34","5/21/2026 1:12:15 PM"
"Frontend\PlantProcess.Web\src\pages\MaterialInvestigation\MaterialInvestigationPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","221","7016","6.85","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\MaterialInvestigationPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","99","0.1","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\RiskDashboard\RiskDashboardPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","541","16229","15.85","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\pages\RiskDashboardPage.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Page",".tsx","1","75","0.07","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\state\DashboardFilterContext.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend State",".tsx","199","6263","6.12","5/12/2026 3:13:00 PM"
"Frontend\PlantProcess.Web\src\state\DashboardGridLayoutContext.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend State",".tsx","551","18057","17.63","5/19/2026 10:10:00 AM"
"Frontend\PlantProcess.Web\src\state\DashboardSelectionContext.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend State",".tsx","339","10201","9.96","5/12/2026 4:21:03 PM"
"Frontend\PlantProcess.Web\src\state\DemoModeContext.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend State",".tsx","155","4051","3.96","5/21/2026 12:35:22 PM"
"Frontend\PlantProcess.Web\src\state\ThemeContext.tsx","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend State",".tsx","114","3454","3.37","5/12/2026 3:15:25 PM"
"Frontend\PlantProcess.Web\src\styles\base\layout.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","13","271","0.26","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\styles\base\reset.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","16","281","0.27","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\styles\base\tokens.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","28","899","0.88","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\styles\components\dashboard-components.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","1","92","0.09","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\styles\global.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","215","5366","5.24","5/20/2026 9:41:50 AM"
"Frontend\PlantProcess.Web\src\styles\legacy\legacy-global.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","2975","66009","64.46","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\styles\pages\admin.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","1","99","0.1","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\styles\pages\admin-preview.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","500","9357","9.14","5/21/2026 12:36:39 PM"
"Frontend\PlantProcess.Web\src\styles\pages\dashboard.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","1","103","0.1","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\styles\pages\demo-lifecycle.css","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Stylesheet",".css","368","7178","7.01","5/20/2026 9:41:09 PM"
"Frontend\PlantProcess.Web\src\test\architecture\frontendArchitecture.test.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","22","597","0.58","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\test\architecture\noLegacyApiGrowth.test.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","37","1067","1.04","5/20/2026 11:31:43 AM"
"Frontend\PlantProcess.Web\src\test\integration\mockedApi.integration.test.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","12","423","0.41","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\test\mocks\handlers.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","23","494","0.48","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\test\mocks\server.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","4","135","0.13","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\test\setupTests.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","17","329","0.32","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\src\test\smoke\frontendSmoke.test.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Source",".ts","7","171","0.17","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\tsconfig.app.json","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".json","34","853","0.83","5/20/2026 12:29:03 PM"
"Frontend\PlantProcess.Web\tsconfig.json","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".json","7","124","0.12","5/20/2026 12:29:38 PM"
"Frontend\PlantProcess.Web\tsconfig.node.json","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".json","28","609","0.59","5/20/2026 12:29:19 PM"
"Frontend\PlantProcess.Web\vite.config.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".ts","25","459","0.45","5/20/2026 12:24:05 PM"
"Frontend\PlantProcess.Web\vitest.config.ts","04_Frontend_App","Frontend App: PlantProcess.Web Core Source","Frontend Config / Misc",".ts","44","1008","0.98","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\e2e\api-smoke.spec.ts","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".ts","99","3211","3.14","5/20/2026 12:14:47 PM"
"Frontend\PlantProcess.Web\e2e\critical-shell-regression.spec.ts","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".ts","22","844","0.82","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\e2e\full-stack-smoke.spec.ts","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".ts","29","977","0.95","5/19/2026 12:19:15 AM"
"Frontend\PlantProcess.Web\e2e\golden-path.spec.ts","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".ts","222","5959","5.82","5/20/2026 1:04:56 PM"
"Frontend\PlantProcess.Web\e2e\helpers\auth.ts","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".ts","51","1265","1.24","5/20/2026 11:53:00 AM"
"Frontend\PlantProcess.Web\e2e\helpers\networkGuard.ts","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".ts","39","1034","1.01","5/19/2026 10:14:19 AM"
"Frontend\PlantProcess.Web\e2e\p0-auth-pages-contract.spec.ts","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".ts","45","1326","1.29","5/19/2026 10:14:35 AM"
"Frontend\PlantProcess.Web\e2e\p1-risk-dataquality-contract.spec.ts","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".ts","71","1914","1.87","5/20/2026 1:04:40 PM"
"Frontend\PlantProcess.Web\e2e\route-smoke.spec.ts","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".ts","28","1120","1.09","5/20/2026 11:29:32 PM"
"Frontend\PlantProcess.Web\e2e\tsconfig.json","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend E2E Test",".json","18","411","0.4","5/20/2026 12:30:01 PM"
"Frontend\PlantProcess.Web\scripts\audit-language.mjs","05_Frontend_Misc","Frontend Misc: E2E, Scripts, Test Results, Reports","Frontend Script",".mjs","154","3671","3.58","5/21/2026 12:44:05 PM"
"Infrastructure\deploy\.env","06_Infrastructure","Infrastructure: Deployment, Docker, Caddy, CI/CD Runtime","Deployment / Infrastructure",".env","121","4980","4.86","5/20/2026 11:18:50 AM"
"Infrastructure\deploy\.env.example","06_Infrastructure","Infrastructure: Deployment, Docker, Caddy, CI/CD Runtime","Deployment / Infrastructure",".example","81","3390","3.31","5/19/2026 3:10:20 PM"
"Infrastructure\deploy\Caddyfile","06_Infrastructure","Infrastructure: Deployment, Docker, Caddy, CI/CD Runtime","Deployment / Infrastructure","","23","447","0.44","5/20/2026 10:45:09 PM"
"Infrastructure\deploy\docker-compose.demo.yml","06_Infrastructure","Infrastructure: Deployment, Docker, Caddy, CI/CD Runtime","Deployment / Infrastructure",".yml","167","5189","5.07","5/20/2026 11:19:23 AM"
"Infrastructure\deploy\jenkins\Dockerfile","06_Infrastructure","Infrastructure: Deployment, Docker, Caddy, CI/CD Runtime","Deployment / Infrastructure","","21","803","0.78","5/19/2026 3:49:34 PM"
".gitignore","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Other Text File",".gitignore","0","0","0","5/19/2026 12:19:14 AM"
"Backend\.dockerignore","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Other Text File",".dockerignore","22","369","0.36","5/19/2026 3:40:34 PM"
"Backend\.env.example","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Environment Config",".example","27","757","0.74","5/12/2026 3:58:12 PM"
"Backend\.gitignore","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Other Text File",".gitignore","9","141","0.14","5/7/2026 12:59:18 PM"
"Backend\coverlet.runsettings","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Other Text File",".runsettings","22","662","0.65","5/20/2026 11:32:46 AM"
"Backend\docker-compose.yml","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Docker Compose",".yml","51","1953","1.91","5/12/2026 3:58:57 PM"
"Backend\-replace","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Other Text File","","0","0","0","5/19/2026 12:19:14 AM"
"Backend\tools\generate_synthetic_plantprocessiq.py","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Other Text File",".py","146","7076","6.91","5/11/2026 2:21:23 PM"
"Backend\tools\GenerateDeepAudit.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","PowerShell Script",".ps1","236","10339","10.1","5/12/2026 7:15:54 PM"
"Backend\tools\GenerateProjectDocumentation.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","PowerShell Script",".ps1","236","6663","6.51","5/10/2026 9:41:01 AM"
"Backend\tools\GenerateProjectDocumentation_Advanced - BackendOnly.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","PowerShell Script",".ps1","675","21907","21.39","5/10/2026 7:31:11 PM"
"Backend\tools\GenerateProjectDocumentation_Advanced.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","PowerShell Script",".ps1","964","32936","32.16","5/11/2026 4:14:57 PM"
"Backend\tools\phase0\Invoke-Phase0Phase1SmokeTests.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","PowerShell Script",".ps1","397","13961","13.63","5/16/2026 9:43:39 AM"
"Backend\tools\phase0\README.md","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Markdown Documentation",".md","268","8573","8.37","5/10/2026 7:31:11 PM"
"Backend\tools\phase0\Test-ApiBaseline.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","PowerShell Script",".ps1","142","3826","3.74","5/10/2026 7:31:11 PM"
"Backend\tools\phase0\Validate-Phase0.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","PowerShell Script",".ps1","86","2784","2.72","5/19/2026 12:19:15 AM"
"Backend\tools\validate-sprint6-tasks-4-8.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","PowerShell Script",".ps1","193","6880","6.72","5/12/2026 11:41:37 AM"
"Jenkinsfile","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Jenkins Pipeline","","482","17124","16.72","5/20/2026 10:33:57 PM"
"tools\ci\run-backend-ci.sh","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".sh","27","800","0.78","5/20/2026 11:33:48 AM"
"tools\ci\run-ef-migrations.sh","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".sh","33","1078","1.05","5/20/2026 11:23:18 AM"
"tools\ci\run-frontend-ci.sh","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".sh","27","670","0.65","5/20/2026 11:23:57 AM"
"tools\ci\run-local-full-validation.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".ps1","60","1742","1.7","5/20/2026 11:34:11 AM"
"tools\ci\run-website-ci.sh","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".sh","18","491","0.48","5/20/2026 11:24:11 AM"
"tools\ci\wait-for-http.sh","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".sh","46","1126","1.1","5/20/2026 11:22:29 AM"
"tools\GeneratePlantProcessIQ_UltimateAudit.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".ps1","1172","38945","38.03","5/20/2026 10:25:40 AM"
"tools\post-deploy-smoke.sh","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".sh","91","3069","3","5/20/2026 11:22:53 AM"
"tools\scaffold-website-frontend.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".ps1","1644","45672","44.6","5/19/2026 2:14:54 PM"
"tools\scaffold-website-frontend-v2.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".ps1","1220","34964","34.14","5/19/2026 2:25:54 PM"
"tools\validation\Run-FullValidation.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".ps1","55","1268","1.24","5/19/2026 12:19:15 AM"
"tools\validation\Validate-BeforeRefactor.ps1","07_Tools_Validation_Misc","Tools, Validation Scripts, Root Config, Misc","Tooling Script",".ps1","38","1090","1.06","5/19/2026 12:19:15 AM"
"Website\PlantProcess.Website\.dockerignore","08_Website","Website: PlantProcess.Website","Website Config / Asset",".dockerignore","16","321","0.31","5/19/2026 3:44:31 PM"
"Website\PlantProcess.Website\.env.example","08_Website","Website: PlantProcess.Website","Website Config / Asset",".example","1","52","0.05","5/19/2026 2:26:36 PM"
"Website\PlantProcess.Website\Dockerfile","08_Website","Website: PlantProcess.Website","Website Config / Asset","","23","683","0.67","5/19/2026 3:03:14 PM"
"Website\PlantProcess.Website\index.html","08_Website","Website: PlantProcess.Website","Website Config / Asset",".html","19","685","0.67","5/20/2026 9:23:57 AM"
"Website\PlantProcess.Website\nginx.conf","08_Website","Website: PlantProcess.Website","Website Config / Asset",".conf","20","449","0.44","5/19/2026 2:26:36 PM"
"Website\PlantProcess.Website\package.json","08_Website","Website: PlantProcess.Website","Website Config / Asset",".json","29","880","0.86","5/19/2026 2:58:17 PM"
"Website\PlantProcess.Website\postcss.config.cjs","08_Website","Website: PlantProcess.Website","Website Config / Asset",".cjs","3","37","0.04","5/19/2026 2:58:18 PM"
"Website\PlantProcess.Website\public\brand\plantprocess-iq-logo.svg","08_Website","Website: PlantProcess.Website","Website Config / Asset",".svg","51","2168","2.12","5/20/2026 9:31:14 AM"
"Website\PlantProcess.Website\public\brand\sou-icon.svg","08_Website","Website: PlantProcess.Website","Website Config / Asset",".svg","50","1743","1.7","5/20/2026 9:19:52 AM"
"Website\PlantProcess.Website\public\brand\sou-logo-horizontal.svg","08_Website","Website: PlantProcess.Website","Website Config / Asset",".svg","40","1813","1.77","5/20/2026 9:19:52 AM"
"Website\PlantProcess.Website\public\favicon.svg","08_Website","Website: PlantProcess.Website","Website Config / Asset",".svg","50","1743","1.7","5/20/2026 9:19:52 AM"
"Website\PlantProcess.Website\src\App.tsx","08_Website","Website: PlantProcess.Website","Website Source",".tsx","380","11763","11.49","5/21/2026 12:50:14 PM"
"Website\PlantProcess.Website\src\components\brand\sou-brand.css","08_Website","Website: PlantProcess.Website","Website Component",".css","165","3398","3.32","5/20/2026 9:22:15 AM"
"Website\PlantProcess.Website\src\components\brand\SOUBrand.tsx","08_Website","Website: PlantProcess.Website","Website Component",".tsx","40","993","0.97","5/20/2026 9:20:58 AM"
"Website\PlantProcess.Website\src\main.tsx","08_Website","Website: PlantProcess.Website","Website Source",".tsx","13","345","0.34","5/19/2026 2:26:37 PM"
"Website\PlantProcess.Website\src\styles\global.css","08_Website","Website: PlantProcess.Website","Website Source",".css","486","8270","8.08","5/19/2026 2:26:38 PM"
"Website\PlantProcess.Website\src\vite-env.d.ts","08_Website","Website: PlantProcess.Website","Website Source",".ts","10","239","0.23","5/19/2026 2:54:50 PM"
"Website\PlantProcess.Website\tsconfig.app.json","08_Website","Website: PlantProcess.Website","Website Config / Asset",".json","18","428","0.42","5/19/2026 2:26:36 PM"
"Website\PlantProcess.Website\tsconfig.json","08_Website","Website: PlantProcess.Website","Website Config / Asset",".json","7","123","0.12","5/19/2026 2:26:36 PM"
"Website\PlantProcess.Website\tsconfig.node.json","08_Website","Website: PlantProcess.Website","Website Config / Asset",".json","13","262","0.26","5/19/2026 2:26:36 PM"
"Website\PlantProcess.Website\vite.config.ts","08_Website","Website: PlantProcess.Website","Website Config / Asset",".ts","14","246","0.24","5/19/2026 2:26:36 PM"
